	id	dk1	dk2	z	logFluxUV	logFluxErrUV	logFluxX	logFluxErrX	dk3	dk4	dk5	dk6	dk7
1306	022221.46-025427.2	35.58943	-2.90758	1.3777	-27.0578	0.01168	-31.31491	0.04391	5	2.51823	0.31824	45.795926	0.301655
1307	135420.52+401238.5	208.58551	40.21071	1.3823	-27.3952	0.01129	-31.37951	0.05451	5	2.67126	0.38147	44.840614	0.366092
1308	075024.43+501430.0	117.602	50.2417	1.3844	-28.0612	0.01491	-31.5132	0.04955	6	1.99053	0.13037	42.995622	0.347602
1309	002135.78-020511.2	5.39912	-2.08645	1.3849	-28.1248	0.01537	-31.30363	0.02465	5	2.48682	0.12737	41.353371	0.225332
1310	021749.11-041215.6	34.45463	-4.20435	1.388	-27.7524	0.01305	-31.79886	0.04462	5	2.22848	0.32743	46.143424	0.303723
1311	002204.04+013313.9	5.51687	1.55388	1.3929	-28.2073	0.01828	-32.03741	0.08045	5	2.55766	0.72927	45.854087	0.538794
1312	141531.90+515906.4	213.883	51.9851	1.393	-27.682	0.01124	-31.4784	0.05147	6	2.2438	0.16802	44.318557	0.347706
1313	111136.17+483128.5	167.90071	48.5246	1.3948	-27.7577	0.00832	-31.55463	0.04116	5	1.99517	0.26218	44.511302	0.280024
1314	121248.94+013727.1	183.20395	1.6242	1.3951	-27.0897	0.00931	-31.23381	0.04117	5	2.43144	0.3584	45.130567	0.280393
1315	004626.17+202226.2	11.60904	20.37396	1.3968	-27.5491	0.00899	-31.36153	0.03211	5	2.15658	0.16023	44.092007	0.222775
1316	N_38_79	34.62748	-4.93971	1.397	-26.91812	0.01063	-31.22105	0.01377	4	2.08118	0.05316	45.748858	0.12565
1317	021813.21-033623.0	34.55508	-3.60642	1.397	-27.7983	0.01122	-31.62422	0.02711	5	1.92563	0.1801	44.803958	0.193369
1318	101823.62-000527.7	154.59845	-0.09105	1.3971	-27.2388	0.00667	-31.46699	0.06485	5	2.41946	0.46346	46.057731	0.433646
1319	142234.45+371743.7	215.64355	37.29549	1.3984	-27.427	0.00797	-31.37667	0.03847	5	2.69524	0.34282	44.691702	0.261008
1320	030641.67+000108.1	46.67363	0.01893	1.3984	-27.6063	0.01089	-31.70356	0.0311	5	2.43344	0.16987	46.113144	0.217113
1321	015313.28+005307.3	28.3054	0.88536	1.3984	-27.7163	0.01159	-31.5096	0.0817	6	2.1975	0.25043	44.383866	0.544152
1322	141132.56+525111.5	212.88567	52.85321	1.399	-27.7703	0.01176	-31.31821	0.03197	5	2.31148	0.17114	42.900792	0.233591
1323	021331.18-060929.3	33.37996	-6.15817	1.399	-27.9262	0.01052	-31.41126	0.03178	5	2.05872	0.16441	42.876116	0.234912
1324	141021.11+541452.5	212.58799	54.24792	1.399	-26.8912	0.00635	-30.99118	0.01887	5	1.89139	0.08381	44.343329	0.138827
1325	033746.72+003509.8	54.44469	0.58606	1.4	-27.5514	0.01015	-31.78932	0.06061	5	2.34908	0.37259	46.90339	0.40748
1326	143312.19+490936.7	218.3008	49.16021	1.401	-27.7877	0.01063	-31.56111	0.04182	5	2.02608	0.30758	44.431213	0.28597
1327	073708.12+303914.2	114.28384	30.65396	1.4026	-27.3978	0.00731	-31.42449	0.04521	5	2.19887	0.22765	45.126563	0.304183
1328	100055.39+023441.3	150.2308	2.57815	1.404	-27.6652	0.00999	-31.45896	0.03786	5	2.0498	0.23369	44.259149	0.260039
1329	021753.75-045747.4	34.47396	-4.96319	1.404	-27.8144	0.01335	-31.58978	0.02433	5	1.84349	0.10347	44.510953	0.180405
1330	154535.84+484713.6	236.39935	48.78712	1.4042	-27.4889	0.00771	-31.48347	0.0747	5	2.28554	0.53592	45.142517	0.496303
1331	021007.70-050500.0	32.5321	-5.08335	1.406	-27.5166	0.01006	-31.48851	0.05386	5	2.58539	0.36776	45.06235	0.361275
1332	151402.98+365700.6	228.51245	36.95018	1.4071	-27.4129	0.00776	-31.45313	0.05393	5	2.39373	0.42835	45.253594	0.360932
1333	095852.15+025156.3	149.7173	2.86565	1.4073	-27.5458	0.00928	-31.32392	0.0334	5	2.32986	0.26001	43.857521	0.231815
1334	093514.28+170944.0	143.81	17.1622	1.4079	-27.4474	0.00839	-31.6424	0.07081	6	2.01523	0.22062	46.36038	0.472445
1335	125507.32+085238.9	193.781	8.87747	1.4098	-27.4254	0.01033	-31.3294	0.06681	6	2.0465	0.19532	44.386559	0.445761
1336	123116.40+120023.8	187.81837	12.00662	1.411	-26.6473	0.00715	-31.0317	0.01883	5	2.14689	0.08526	45.609012	0.153573
1337	014226.40+001157.0	25.61001	0.19919	1.4112	-27.3126	0.00737	-31.53527	0.0691	5	2.26384	0.35379	46.205833	0.4614
1338	022124.53-050205.3	35.35224	-5.03483	1.412	-27.2937	0.01116	-31.88795	0.08246	5	2.37304	0.44981	48.608739	0.557694
1339	161300.21+110317.3	243.25092	11.05482	1.4123	-27.3863	0.00757	-31.76817	0.06643	5	2.26132	0.29353	47.43983	0.447311
1340	170817.85+615448.6	257.074	61.9135	1.4147	-27.0052	0.00943	-30.6598	0.03936	6	1.8848	0.12765	41.691544	0.272816
1341	134655.04+074143.1	206.72934	7.69533	1.4151	-27.4089	0.00879	-31.39805	0.02176	5	2.10502	0.12363	44.906779	0.15678
1342	014029.85-005012.6	25.12438	-0.83686	1.4153	-28.188	0.01681	-32.25517	0.05692	5	2.18268	0.36391	47.368984	0.385389
1343	022151.38-042852.8	35.46411	-4.48135	1.416	-27.948	0.01429	-31.76397	0.06008	5	2.28921	0.47978	45.112599	0.404695
1344	100120.69+555355.6	150.336	55.8988	1.416	-26.6442	0.01171	-30.34316	0.03104	6	1.97013	0.09826	41.081549	0.221426
1345	100120.83+555349.6	150.33683	55.89712	1.4173	-26.537	0.01044	-30.0441	0.01625	5	2.0693	0.09812	39.548446	0.148779
1346	140605.71+222146.6	211.52382	22.36295	1.4182	-27.3963	0.0081	-31.48477	0.04555	5	2.21267	0.27679	45.530183	0.307165
1347	005817.09+265522.7	14.5712	26.923	1.4203	-27.7474	0.01138	-31.5794	0.03603	6	2.0456	0.10354	44.716799	0.248777
1348	123300.91+471927.4	188.254	47.3243	1.4231	-27.5454	0.00926	-31.4533	0.06386	6	2.05078	0.22845	44.712275	0.426117
1349	102422.06+435020.1	156.09193	43.83894	1.4232	-27.9993	0.01214	-31.70507	0.03958	5	1.97835	0.18824	44.514203	0.274444
1350	022403.32-024104.1	36.01384	-2.6845	1.4241	-26.9419	0.00835	-30.87206	0.05956	5	2.62618	0.44761	43.350305	0.397694
1351	020705.64+015935.9	31.7735	1.99333	1.4251	-28.0718	0.01216	-32.03139	0.07049	5	2.4243	0.65914	46.369113	0.470342
1352	144741.76-020339.1	221.92403	-2.06088	1.4266	-27.2159	0.00924	-31.20042	0.01789	5	2.50217	0.0968	44.393749	0.134319
1353	005825.15+265655.8	14.6048	26.9488	1.4271	-28.6035	0.03257	-32.0451	0.07332	6	2.23951	0.23989	44.282796	0.512029
1354	021521.10+003206.2	33.83792	0.53506	1.428	-28.0226	0.01553	-31.81667	0.04365	5	2.77102	0.29463	45.154693	0.300843
1355	022652.12-040557.2	36.7172	-4.09923	1.43	-27.908	0.0151	-31.32374	0.03067	5	2.36091	0.19091	42.373528	0.236992
1356	154952.74+183312.1	237.46976	18.55337	1.4321	-27.5225	0.00825	-31.12332	0.02533	5	2.41406	0.12504	42.630175	0.188842
1357	003031.67+044726.6	7.63198	4.79075	1.434	-27.8074	0.01004	-31.56482	0.02815	5	2.2518	0.16316	44.375027	0.200437
1358	015140.01-084407.2	27.91672	-8.73535	1.437	-27.738	0.01059	-31.5919	0.05918	5	2.3439	0.32482	44.837705	0.396572
1359	115821.23+495600.2	179.58848	49.93341	1.437	-27.5419	0.01559	-31.51476	0.05449	5	2.20948	0.33121	45.131864	0.368598
1360	145206.44+580626.0	223.027	58.1072	1.4375	-27.7321	0.01222	-31.31783	0.03653	6	2.04669	0.10549	43.054673	0.259748
1361	115911.43+440818.3	179.79764	44.13844	1.4381	-27.2857	0.00747	-31.4322	0.08185	5	2.53157	0.64043	45.636327	0.543797
1362	104841.33+590257.5	162.172	59.0493	1.4399	-28.4582	0.03002	-31.8078	0.0547	6	1.85226	0.15044	43.312909	0.398533
1363	013723.00-001746.5	24.34586	-0.29626	1.4418	-27.3164	0.00728	-31.47004	0.05103	5	2.62864	0.31811	45.760157	0.343036
1364	172739.02+530229.2	261.913	53.0415	1.442	-27.1079	0.00848	-31.3733	0.11498	6	2.16434	0.44365	45.97584	0.762252
1365	112320.36+535631.3	170.835	53.942	1.4422	-27.4907	0.00877	-31.1435	0.03081	6	1.94054	0.08623	42.893425	0.219486
1366	145204.21+165143.8	223.01758	16.86218	1.4423	-27.4713	0.00888	-31.30892	0.04335	5	2.29409	0.32572	44.063607	0.293702
1367	095529.86+614125.3	148.87445	61.69038	1.4428	-27.3858	0.00727	-31.22483	0.04407	5	2.58801	0.26359	43.859154	0.297575
1368	091118.68+452810.8	137.82785	45.46969	1.443	-27.7165	0.01161	-31.42052	0.04182	5	1.97684	0.21658	43.795664	0.288206
1369	085319.11+512312.7	133.33	51.3869	1.445	-28.1743	0.0174	-31.8361	0.03436	6	2.23873	0.13653	44.66177	0.248714
1370	105259.81+573154.7	163.24925	57.53187	1.446	-28.4281	0.02193	-32.32198	0.06839	5	2.40847	0.4651	46.826579	0.462932
1371	021813.95-045241.1	34.55814	-4.87811	1.446	-27.843	0.0135	-31.87321	0.05584	5	2.37105	0.38593	46.262774	0.376032
1372	020903.54-063446.7	32.26479	-6.57966	1.448	-27.6848	0.00996	-31.3612	0.03604	5	2.02397	0.18178	43.534291	0.251674
1373	153159.91+235912.5	233.0	23.9868	1.449	-27.7458	0.01112	-31.7373	0.0464	6	1.89009	0.14815	45.764524	0.313658
1374	153617.24+544709.9	234.07184	54.7861	1.4496	-27.2763	0.00649	-31.1804	0.05246	5	2.25036	0.40744	44.014468	0.351004
1375	021900.68-051701.2	34.75287	-5.28367	1.451	-27.5879	0.00893	-31.58475	0.03602	5	2.7175	0.22199	45.405051	0.245872
1376	100651.80+343744.7	151.716	34.6291	1.4511	-27.5383	0.00933	-31.6974	0.08478	6	1.97936	0.24457	46.35091	0.563551
1377	152801.66+355316.8	232.00692	35.88801	1.453	-26.7584	0.0075	-31.07378	0.06326	5	2.13889	0.42482	45.431652	0.425229
1378	095314.04+391943.2	148.30853	39.32867	1.4554	-27.246	0.0099	-31.4255	0.08156	5	2.76315	0.51952	45.754675	0.542867
1379	101044.30+060912.9	152.6846	6.1536	1.4569	-27.3391	0.00677	-31.3339	0.02533	5	2.16543	0.12303	44.769534	0.177108
1380	124255.31+024956.9	190.7305	2.83249	1.4592	-27.487	0.00905	-31.53692	0.04113	5	2.28575	0.26496	45.502739	0.278869
1381	171130.46+633602.3	257.87695	63.60064	1.4599	-27.2	0.00716	-31.20663	0.03827	5	2.45699	0.23938	44.49979	0.259339
1382	083117.30+525401.8	127.822	52.9005	1.461	-27.7622	0.01146	-31.9477	0.06495	6	2.03795	0.1979	47.084738	0.435342
1383	075003.24+332855.6	117.5135	33.48213	1.4613	-27.4187	0.00757	-31.3933	0.04041	5	2.56688	0.25131	44.835337	0.27323
1384	111840.56+075324.1	169.66902	7.89004	1.4615	-27.4485	0.00905	-31.31053	0.0203	5	1.91427	0.11045	44.167564	0.149499
1385	013000.01+215004.9	22.5001	21.8347	1.4645	-27.7853	0.01192	-32.1088	0.11962	6	2.50174	0.39226	48.052444	0.794078
1386	102129.04+215610.2	155.371	21.9362	1.4648	-27.4892	0.00979	-31.1856	0.05485	6	2.65162	0.2145	43.177168	0.370533
1387	104647.23+134149.9	161.69681	13.6972	1.4655	-27.4519	0.00743	-31.46014	0.04145	5	2.20119	0.22416	45.140156	0.279907
1388	144923.78+483234.0	222.34909	48.54281	1.4656	-27.4435	0.00895	-32.16596	0.04591	5	2.10816	0.25812	49.828641	0.333369
1389	081910.18+211739.5	124.792	21.2943	1.4662	-27.4368	0.01055	-31.5752	0.07016	6	1.98522	0.20886	45.960666	0.468304
1390	133135.20-014430.2	202.89667	-1.74173	1.4664	-27.2601	0.00947	-31.28874	0.03706	5	2.07878	0.22337	44.795171	0.252958
1391	014940.12+001718.0	27.4172	0.28834	1.4665	-27.1089	0.00719	-30.43381	0.0228	5	2.02681	0.11223	39.776855	0.194876
1392	114944.47+014542.6	177.435	1.76185	1.4672	-27.0967	0.00871	-31.5889	0.1123	6	2.42873	0.52594	47.443333	0.748117
1393	012943.82+215811.4	22.4326	21.9698	1.4687	-27.9631	0.01529	-31.5799	0.09356	6	2.34281	0.33177	43.837045	0.625148
1394	151623.39+063713.4	229.09747	6.62039	1.4692	-27.2397	0.00872	-31.62504	0.06214	5	2.69595	0.49649	47.09621	0.420116
1395	115047.70+550600.2	177.69878	55.10008	1.471	-27.7704	0.01143	-31.67923	0.05631	5	2.37683	0.28204	45.280908	0.37799
1396	140912.36+261145.9	212.30154	26.19611	1.472	-27.7064	0.00853	-31.24868	0.01896	5	1.89326	0.1052	42.703919	0.157456
1397	010654.26+010214.6	16.7261	1.0374	1.474	-27.9662	0.01488	-31.727	0.04504	6	2.12848	0.15219	44.794315	0.309683
1398	163201.11+373749.9	248.00465	37.63055	1.4747	-26.1942	0.00642	-30.72808	0.01514	5	2.15947	0.06492	45.461916	0.148247
1399	001109.60+004545.6	2.79002	0.76267	1.4769	-27.7515	0.0101	-31.57145	0.05164	5	2.21409	0.30051	44.647593	0.347898
1400	022644.23-040720.2	36.68432	-4.1223	1.478	-27.6528	0.01244	-31.42584	0.03884	5	2.36305	0.27005	44.091524	0.268388
1401	234715.27+005807.8	356.81366	0.96883	1.4789	-27.8197	0.01153	-31.27774	0.03406	5	1.95249	0.16794	42.4317	0.250685
1402	125151.73+410537.9	192.96558	41.09387	1.4794	-27.9441	0.0149	-31.78883	0.06968	5	2.78123	0.5579	45.292489	0.46691
1403	142939.16+473949.8	217.41321	47.66383	1.4804	-27.1276	0.00852	-31.15535	0.03489	5	2.75263	0.24243	44.458053	0.238558
1404	125650.75+042844.7	194.21149	4.4791	1.4811	-27.118	0.00971	-31.2995	0.02822	5	1.87786	0.16413	45.447863	0.20016
1405	000556.61+201240.6	1.48589	20.21129	1.4831	-28.3964	0.03295	-32.07248	0.0445	5	2.23455	0.27498	45.311181	0.330914
1406	123110.79+641849.5	187.79498	64.31375	1.485	-27.8451	0.01038	-31.44324	0.02706	5	1.95642	0.12389	43.419003	0.200806
1407	120341.03+152202.5	180.921	15.3674	1.4857	-27.3156	0.00897	-31.1374	0.07893	6	1.96106	0.25019	43.570042	0.524961
1408	232713.93+233320.7	351.808	23.5558	1.4858	-27.9098	0.01085	-31.9517	0.09087	6	2.07693	0.26937	46.506856	0.603165
1409	095836.60+074556.2	149.653	7.76564	1.4861	-27.5132	0.00864	-31.1686	0.04257	6	2.2121	0.15687	42.966819	0.292592
1410	142335.86+383408.1	215.89943	38.56894	1.4872	-27.5017	0.00781	-31.71823	0.06527	5	2.56392	0.43385	46.638096	0.436512
1411	094833.75+002458.4	147.14062	0.41622	1.4883	-27.1609	0.00865	-31.31741	0.02946	5	2.17555	0.17007	45.390331	0.20635
1412	131119.38+313919.9	197.83077	31.65554	1.4894	-27.1404	0.00704	-31.26698	0.05336	5	2.30641	0.39211	45.141726	0.357695
1413	221751.29+001146.4	334.46375	0.19624	1.4911	-27.7464	0.01054	-31.64401	0.02578	5	2.09299	0.12987	45.146924	0.183375
1414	141801.94+523514.9	214.508	52.5875	1.493	-27.7793	0.01065	-31.93218	0.09956	6	1.93565	0.32527	46.912396	0.66063
1415	021748.27-033645.5	34.45114	-3.61266	1.4955	-27.7019	0.01084	-31.73535	0.0331	5	2.04767	0.19652	45.931388	0.228885
1416	115825.02+281742.1	179.60428	28.29505	1.4983	-27.1995	0.01558	-31.65205	0.08808	5	2.64653	0.62718	47.438885	0.59192
1417	121932.90-032707.0	184.8871	-3.45196	1.4993	-27.2339	0.00638	-31.4547	0.06601	5	2.40839	0.46383	45.996752	0.441003
1418	113322.92+274546.4	173.34551	27.7629	1.4994	-27.4383	0.00928	-31.50348	0.0588	5	2.54096	0.43527	45.481612	0.393295
1419	121455.79+362048.3	183.732	36.3468	1.5	-27.8419	0.01154	-31.77995	0.09445	6	2.04426	0.30322	45.652331	0.626768
1420	080612.03+194853.6	121.55	19.8149	1.5003	-27.0612	0.00689	-31.5291	0.06035	6	2.13994	0.19469	47.194352	0.410549
1421	104401.13+212803.9	161.00472	21.46777	1.501	-26.9516	0.00808	-31.18001	0.02586	5	2.2894	0.17085	45.341182	0.186074
1422	084308.18+362439.5	130.784	36.411	1.5016	-27.819	0.0099	-31.6585	0.09233	6	2.52954	0.34692	44.945253	0.612792
1423	134812.84+581330.9	207.05353	58.22525	1.502	-27.828	0.00988	-31.36959	0.03356	5	2.11358	0.16716	43.003369	0.242002
1424	075614.80+410542.3	119.062	41.0951	1.5027	-27.9744	0.01407	-31.7803	0.11147	6	2.13551	0.39632	45.112199	0.739648
1425	114119.23-014856.0	175.33	-1.81557	1.5029	-27.5541	0.00768	-31.8075	0.15585	6	2.6228	0.63051	47.012213	1.030479
1426	091014.31+541257.9	137.56	54.2161	1.5039	-27.7092	0.00866	-31.34045	0.02947	6	1.93092	0.07985	43.297577	0.212205
1427	022350.77-043158.3	35.96157	-4.53286	1.504	-27.6085	0.00994	-31.73511	0.05037	5	2.10039	0.27511	46.312174	0.339538
1428	104440.01+212643.4	161.16675	21.44541	1.5041	-27.445	0.00752	-31.38882	0.02216	5	1.92684	0.09715	44.698128	0.158186
1429	100234.32+015011.1	150.64304	1.83644	1.5045	-27.3942	0.00819	-31.42932	0.03742	5	2.1661	0.22702	45.173149	0.254547
1430	121114.96+392824.9	182.81234	39.4736	1.506	-28.2244	0.01699	-31.97158	0.05285	5	2.09791	0.34128	45.350006	0.361165
1431	022438.18-001057.9	36.1591	-0.18277	1.507	-28.311	0.01961	-31.8828	0.062	6	2.2403	0.20438	44.41007	0.425245
1432	130745.41+363812.1	196.939	36.6367	1.508	-27.3266	0.00842	-31.7742	0.0552	6	2.40001	0.21205	47.723996	0.377527
1433	205033.87-005811.3	312.64114	-0.96981	1.5088	-27.6005	0.00875	-31.25177	0.02433	5	2.11525	0.10167	43.157836	0.180722
1434	081331.28+254503.0	123.38036	25.75085	1.5096	-26.089	0.0058	-30.37622	0.00523	5	2.17337	0.02134	43.572468	0.08441
1435	100219.49+015537.0	150.58122	1.92695	1.5103	-27.7829	0.00965	-31.7399	0.04385	5	2.25845	0.2525	45.629785	0.296426
1436	103058.64+284632.3	157.744	28.7756	1.514	-27.6509	0.01288	-31.6698	0.10914	6	2.22461	0.34335	45.707947	0.723484
1437	132607.07+655543.4	201.52948	65.92875	1.5143	-27.2991	0.01108	-31.5452	0.04241	5	1.9361	0.21804	46.326578	0.291495
1438	084058.90+323325.8	130.245	32.5572	1.5148	-28.2007	0.01989	-31.3486	0.03639	6	1.92885	0.10172	41.339172	0.293261
1439	100119.13+284900.8	150.32973	28.81689	1.5149	-27.3799	0.00785	-31.36341	0.03176	5	2.48404	0.19938	44.797089	0.21814
1440	140945.30+521033.7	212.43876	52.17604	1.515	-27.494	0.00722	-31.76678	0.08413	5	2.18087	0.45905	46.989753	0.560127
1441	141551.60+520025.6	213.965	52.0071	1.515	-27.4593	0.00978	-31.9234	0.09916	6	1.998	0.28888	48.164545	0.662131
1442	133534.27+372941.8	203.893	37.4949	1.515	-27.6439	0.0097	-31.8272	0.10375	6	2.00602	0.28906	46.774482	0.688091
1443	234840.37+021105.3	357.16822	2.18483	1.5156	-27.7547	0.0099	-32.01332	0.08205	5	2.22025	0.4471	47.548133	0.547042
1444	141723.83+523806.0	214.349	52.635	1.516	-28.3247	0.02506	-31.9616	0.08416	6	2.15939	0.26267	44.873582	0.569553
1445	100236.70+015948.6	150.65294	1.99685	1.5163	-27.8154	0.01004	-32.04438	0.05998	5	2.23764	0.2964	47.50444	0.403202
1446	153628.13+224122.3	234.11723	22.68954	1.5164	-27.2993	0.00846	-31.3057	0.08871	5	2.35683	0.65594	44.746523	0.588283
1447	011331.42-002438.8	18.38096	-0.41078	1.5186	-27.6862	0.01156	-31.34049	0.03835	5	2.18869	0.17439	43.392	0.267901
1448	172134.91+320653.6	260.39548	32.11491	1.5189	-27.3991	0.00647	-31.69468	0.0576	5	2.06351	0.36114	46.902843	0.387909
1449	122603.62+483304.2	186.51512	48.55119	1.5189	-28.0682	0.01252	-31.59688	0.05058	5	2.40904	0.34456	43.518742	0.349483
1450	141325.92+435146.5	213.35803	43.86292	1.5193	-27.304	0.00645	-31.46739	0.0473	5	2.56281	0.31324	45.793447	0.318801
1451	172033.67+264210.6	260.14032	26.70295	1.52	-27.6783	0.01001	-31.1413	0.03157	5	1.98739	0.17448	42.110905	0.23462
1452	030357.45-010907.4	45.9894	-1.15208	1.5203	-27.3382	0.0099	-31.27602	0.03061	5	1.98686	0.12505	44.391564	0.212408
1453	162855.62+394034.2	247.23175	39.67617	1.521	-27.4539	0.00745	-31.32494	0.04931	5	2.00427	0.26058	44.240475	0.33114
1454	110934.15+611421.4	167.3923	61.23929	1.521	-27.4234	0.00815	-31.43457	0.0464	5	2.12864	0.3073	45.088226	0.312168
1455	085852.69+565947.9	134.71958	56.99666	1.5215	-27.4524	0.27973	-31.48084	0.05879	5	2.21705	0.30283	45.274602	1.21016
1456	105222.79+241815.9	163.09497	24.30442	1.522	-27.7352	0.01141	-31.7735	0.05927	5	2.05727	0.34648	46.046618	0.39714
1457	092455.79+021924.9	141.232	2.32361	1.5225	-27.1892	0.00804	-31.26327	0.04228	6	2.39905	0.13619	44.917481	0.285943
1458	221453.84+140022.2	333.724	14.0062	1.5232	-27.2172	0.01039	-31.35215	0.06572	6	2.5049	0.19994	45.388917	0.439307
1459	104436.47+584702.4	161.152	58.784	1.5234	-28.4125	0.02652	-32.4391	0.14327	6	2.66002	0.67322	47.66272	0.952376
1460	141114.36+520629.2	212.81	52.1081	1.5241	-27.9135	0.01285	-31.685	0.04152	6	2.20139	0.12996	44.733119	0.285635
1461	024828.55-033618.1	42.119	-3.60506	1.5244	-27.9273	0.01105	-31.87998	0.07027	5	2.40607	0.44771	45.962299	0.468457
1462	142502.97+264850.3	216.26239	26.81398	1.525	-27.4611	0.00786	-31.3416	0.05241	5	2.24846	0.29886	44.320853	0.351306
1463	122849.45+033245.9	187.206	3.54609	1.5259	-27.4075	0.00846	-31.4981	0.03457	6	2.09709	0.11756	45.572228	0.237096
1464	110010.15+103356.1	165.0423	10.5656	1.528	-28.4651	0.03171	-32.08886	0.09798	5	2.67075	0.80215	45.137938	0.663639
1465	121111.18+393320.7	182.79658	39.55576	1.5291	-27.7837	0.01036	-31.94267	0.07765	5	2.66286	0.58977	46.963552	0.517276
1466	094424.90+541045.1	146.104	54.1792	1.5293	-28.0616	0.01466	-31.639	0.06847	6	2.06279	0.22375	43.823496	0.463215
1467	123301.77+472455.4	188.257	47.4154	1.5314	-27.2511	0.0077	-30.756	0.02769	6	1.80553	0.08252	41.319189	0.207884
1468	143055.18+243830.7	217.72994	24.64188	1.5329	-27.3542	0.00934	-31.17178	0.02238	5	1.88722	0.09344	43.638715	0.163211
1469	171144.82+584919.6	257.937	58.8221	1.5332	-27.4685	0.00967	-31.4519	0.05946	6	1.97066	0.15902	45.017864	0.39747
1470	085109.48+521945.1	132.79	52.3292	1.5339	-27.5611	0.00894	-31.6975	0.09604	6	2.09971	0.27558	46.258228	0.637009
1471	141624.67+231614.5	214.1028	23.2707	1.5344	-27.058	0.00718	-31.13223	0.04314	5	2.42494	0.23673	44.590536	0.291099
1472	130701.54+363847.4	196.756	36.6465	1.5346	-27.454	0.00956	-31.6491	0.07565	6	2.16001	0.2127	46.377539	0.50436
1473	085121.72+520843.2	132.841	52.1453	1.536	-27.7495	0.01046	-31.7044	0.08319	6	2.01612	0.23928	45.532438	0.552669
1474	144501.72+062810.1	221.25717	6.46948	1.5366	-26.9431	0.00676	-31.01395	0.06043	5	2.30647	0.30092	44.280999	0.403091
1475	100248.94+325130.8	150.70395	32.85858	1.5366	-27.4479	0.0089	-31.18056	0.02352	5	2.07894	0.11102	43.313013	0.172426
1476	004121.51-092209.7	10.33964	-9.36937	1.5373	-27.4168	0.00739	-31.50554	0.02726	5	2.18464	0.15297	45.583214	0.190438
1477	160410.22+432614.6	241.043	43.4374	1.5376	-27.07	0.00588	-31.8205	0.10846	6	2.2248	0.37934	49.079784	0.728962
1478	134133.80+353636.1	205.39084	35.61004	1.538	-27.7776	0.01035	-31.52066	0.02292	5	1.83612	0.11344	44.205839	0.169849
1479	021834.53-052552.4	34.64391	-5.43125	1.538	-28.1472	0.0169	-31.56864	0.03219	5	1.87461	0.15817	43.009113	0.247201
1480	111518.58+531452.7	168.827	53.248	1.5393	-27.21	0.01005	-31.3885	0.06986	6	2.56583	0.23113	45.658081	0.466599
1481	165108.84+345633.7	252.78687	34.9427	1.5404	-27.2061	0.00613	-31.60668	0.04863	5	2.27318	0.28694	47.112701	0.333375
1482	124720.40+111627.7	191.83501	11.27439	1.5405	-27.2387	0.00923	-31.40312	0.04228	5	2.45367	0.28283	45.636989	0.28779
1483	153113.80+072611.2	232.80754	7.43645	1.5421	-27.5898	0.00815	-31.39378	0.04135	5	2.63278	0.22547	44.138039	0.281032
1484	N_20_32	35.24788	-4.82144	1.5449	-27.21194	0.01023	-31.37551	0.03531	4	1.97507	0.12053	45.564484	0.244186
1485	112926.48+165617.5	172.36035	16.93821	1.5479	-27.5819	0.00808	-31.67576	0.07424	5	2.62163	0.47193	46.029724	0.493769
1486	133200.53+110756.9	203.00221	11.1325	1.5489	-27.2648	0.00731	-31.33284	0.03273	5	2.15778	0.19217	45.06672	0.224494
1487	145806.26+525623.6	224.52609	52.9399	1.5507	-27.1274	0.00756	-31.23127	0.03129	5	2.2476	0.19501	44.959479	0.21603
1488	145135.77+271400.6	222.89906	27.23352	1.551	-27.573	0.00805	-31.3669	0.03292	5	2.05661	0.17084	44.029572	0.227661
1489	114336.11+200742.3	175.90047	20.12843	1.551	-27.5207	0.00791	-31.68589	0.05537	5	2.39198	0.34474	46.347066	0.371523
